Contaminantes al AIRE de las e-DMAs E-PRTR ejercicio 2008 (Sumatorio cantidad por Contaminante);;;;;;;;;;
Ejercicio;NIF;Razón Social;NIMA;Denominación;Municipio;Tipo;Contaminante;Descripción;Cod PRTR;Cantidad KG/Año
2008;A48153654;PRODUCTOS DE FUNDICION;4800003356;PRODUCTOS DE FUNDICION;Barakaldo;Aire;050302;BENCENO;62;4613,18
2008;A20864856;UROLA ERDIKO LAPATX ZABORTEGIA;2000002331;LAPATX ZABORTEGIA;Azpeitia;Aire;070105;METANO;1;2566817,13
2008;B20481636;AVICOLA SAN BLAS;2000002896;AVICOLA SAN BLAS, S.L.;Idiazabal;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;6932,97
2008;A48153654;PRODUCTOS DE FUNDICION;4800003356;PRODUCTOS DE FUNDICION;Barakaldo;Aire;020101;CADMIO Y SUS COMPUESTOS;18;5,48
2008;A48153654;PRODUCTOS DE FUNDICION;4800003356;PRODUCTOS DE FUNDICION;Barakaldo;Aire;020201;ARSENICO Y SUS COMPUESTOS;17;2,28
2008;G48517262;LARRABE OILOTEGIA SAT Nº 130;4800003452;LARRABE OILOTEGIA;Gamiz-Fika;Aire;070105;METANO;1;14867
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001725;ARCELORMITTAL  ZUMARRAGA, S.A;Zumarraga;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;26182
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001725;ARCELORMITTAL  ZUMARRAGA, S.A;Zumarraga;Aire;030403;MONOXIDO DE CARBONO;2;200582,2
2008;B20814398;CALERA DE ALZO;2000001726;CALERA DE ALZO-ALZO;Altzo;Aire;030401;OXIDOS DE AZUFRE;11;5228
2008;A20016382;GKN DRIVELINE ZUMAIA;2000001895;GKN DRIVELINE LEGAZPI S.A.;Legazpi;Aire;030402;OXIDOS DE NITROGENO;8;1729,1
2008;A20016382;GKN DRIVELINE ZUMAIA;2000001895;GKN DRIVELINE LEGAZPI S.A.;Legazpi;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;0,7
2008;A20016382;GKN DRIVELINE ZUMAIA;2000001895;GKN DRIVELINE LEGAZPI S.A.;Legazpi;Aire;070105;METANO;1;17,7
2008;A48299515;FUNDICION EN CASCARA;2000001968;FUNDICIÓN EN CÁSCARA;Ezkio-Itsaso;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;655,2
2008;A48299515;FUNDICION EN CASCARA;2000001968;FUNDICIÓN EN CÁSCARA;Ezkio-Itsaso;Aire;030404;DIOXIDO DE CARBONO;3;246602,5
2008;A48969935;TREFILADOS DE URBINA;0100001855;TREFILADOS DE URBINA,S.A;Legutiano;Aire;030403;MONOXIDO DE CARBONO;2;549,91
2008;A48969935;TREFILADOS DE URBINA;0100001855;TREFILADOS DE URBINA,S.A;Legutiano;Aire;030404;DIOXIDO DE CARBONO;3;1312257,02
2008;A48969935;TREFILADOS DE URBINA;0100001855;TREFILADOS DE URBINA,S.A;Legutiano;Aire;070102;OXIDO NITROSO (N2O);5;23,59
2008;A48969935;TREFILADOS DE URBINA;0100001855;TREFILADOS DE URBINA,S.A;Legutiano;Aire;070105;METANO;1;32,95
2008;B01388826;ENERGYWORKS VIT-VALL;0100002152;EnergyWorks Vitoria;Vitoria-Gasteiz;Aire;080000;PARTÍCULAS SÓLIDAS;(null);21694
2008;B01388826;ENERGYWORKS VIT-VALL;0100002152;EnergyWorks Vitoria;Vitoria-Gasteiz;Aire;030404;DIOXIDO DE CARBONO;3;170199545,7
2008;B01388826;ENERGYWORKS VIT-VALL;0100002152;EnergyWorks Vitoria;Vitoria-Gasteiz;Aire;070105;METANO;1;11754,4
2008;B20529814;CROMADOS AZKOITIA;2000002289;CROMADOS AZKOITIA S.L.;Azkoitia;Aire;030403;MONOXIDO DE CARBONO;2;20,22
2008;B20529814;CROMADOS AZKOITIA;2000002289;CROMADOS AZKOITIA S.L.;Azkoitia;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;10,11
2008;A28619955;ONDULINE MATERIALES DE CONSTRUCCION;4800003310;ONDULINE MATERIALES DE CONSTRUCCION;Abanto y Ciérvana-Abanto Zierbena;Aire;040228;TETRACLOROETILENO (PERCLOROETILENO);52;0
2008;A48026421;MEBUNIK, S.A.;4800001693;MEBUNIK;Barakaldo;Aire;030402;OXIDOS DE NITROGENO;8;97,4
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;020312;ZINC Y SUS COMPUESTOS;24;2277,754
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;070107;CLOROFLUOROCARBUROS (CFC);15;0
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;050106;HIDROCARBUROS AROMÁTICOS POLICÍCLICOS (PAH);72;0
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;070106;HIDROCLOROFLUOROCARBUROS (HCFC);14;0
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;040405;PENTACLOROFENOL (PCP);49;0
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;Aire;030204;FLUORURO Y SUS VAPORES O COMPUESTOS GASEOSOS INDICADOS COMO HF;(null);0
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;305,7
2008;A48204796;FUNDICION NODULAR FLESIC;4800001754;FUNDICION NODULAR FLESIC, S.A.;Iurreta;Aire;030403;MONOXIDO DE CARBONO;2;34,9
2008;A48204796;FUNDICION NODULAR FLESIC;4800001754;FUNDICION NODULAR FLESIC, S.A.;Iurreta;Aire;030404;DIOXIDO DE CARBONO;3;128772
2008;A48204796;FUNDICION NODULAR FLESIC;4800001754;FUNDICION NODULAR FLESIC, S.A.;Iurreta;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;8031,164
2008;A48204796;FUNDICION NODULAR FLESIC;4800001754;FUNDICION NODULAR FLESIC, S.A.;Iurreta;Aire;020303;CROMO Y SUS COMPUESTOS;19;0,7456
2008;A48204796;FUNDICION NODULAR FLESIC;4800001754;FUNDICION NODULAR FLESIC, S.A.;Iurreta;Aire;050106;HIDROCARBUROS AROMÁTICOS POLICÍCLICOS (PAH);72;4,9907
2008;A48501191;CABARRI;4800001899;CABARRI, S.A.;Arrigorriaga;Aire;030206;ACIDO CLORHIDRICO;(null);232,5
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Aire;020312;ZINC Y SUS COMPUESTOS;24;255,05
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Aire;080000;PARTÍCULAS SÓLIDAS;(null);409826
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Aire;050106;HIDROCARBUROS AROMÁTICOS POLICÍCLICOS (PAH);72;0
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Aire;070102;OXIDO NITROSO (N2O);5;265419
2008;A48226047;AL-KO RECORD;4800002054;AL-KO RECORD, S.A.;Abadiño;Aire;020303;CROMO Y SUS COMPUESTOS;19;11,81807
2008;A48765937;FUNDICIONES FUMBARRI-DURANGO;4800001634;FUNDICIONES FUMBARRI;Durango;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;48240,74
2008;A50005784;TENNECO AUTOMOTIVE IBERICA;4800001661;TENNECO AUTOMOTIVE IBERICA;Ermua;Aire;070102;OXIDO NITROSO (N2O);5;29,12
2008;F48023766;SDAD. COOP IND FUND MEALICAS SAN VICENTE;4800001675;S. COOP. IND. FUNDICIONES METÁLICAS SAN VICENTE;Abadiño;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;1564
2008;A48171102;BEFESA ZINC ASER;4800002385;BEFESA ZINC ASER, S.A.;Erandio;Aire;020101;CADMIO Y SUS COMPUESTOS;18;0,22
2008;A48171102;BEFESA ZINC ASER;4800002385;BEFESA ZINC ASER, S.A.;Erandio;Aire;020312;ZINC Y SUS COMPUESTOS;24;83,36
2008;A48171102;BEFESA ZINC ASER;4800002385;BEFESA ZINC ASER, S.A.;Erandio;Aire;030209;CLORO Y COMPUESTOS INORGÁNICOS (HCL);80;0
2008;A48171102;BEFESA ZINC ASER;4800002385;BEFESA ZINC ASER, S.A.;Erandio;Aire;030403;MONOXIDO DE CARBONO;2;10759611,49
2008;A48171102;BEFESA ZINC ASER;4800002385;BEFESA ZINC ASER, S.A.;Erandio;Aire;070102;OXIDO NITROSO (N2O);5;0,8968
2008;A48171102;BEFESA ZINC ASER;4800002385;BEFESA ZINC ASER, S.A.;Erandio;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;11,14
2008;A48192108;TRADEBE;4800002517;TRADEBE;Muskiz;Aire;030402;OXIDOS DE NITROGENO;8;888,79
2008;A48192108;TRADEBE;4800002517;TRADEBE;Muskiz;Aire;030403;MONOXIDO DE CARBONO;2;111,1
2008;A48192108;TRADEBE;4800002517;TRADEBE;Muskiz;Aire;030401;OXIDOS DE AZUFRE;11;1025,56
2008;B95358081;FUCHOSA;4800002524;FUCHOSA,S.L.;Atxondo;Aire;020312;ZINC Y SUS COMPUESTOS;24;0
2008;A48255863;ESTAMPACIONES METALICAS BIZKAIA, S.A.;4800002609;Estampaciones  Metálicas Bizkaia, S.A.;Abadiño;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;1,05739
2008;A48255863;ESTAMPACIONES METALICAS BIZKAIA, S.A.;4800002609;Estampaciones  Metálicas Bizkaia, S.A.;Abadiño;Aire;030403;MONOXIDO DE CARBONO;2;11729,817
2008;A48255863;ESTAMPACIONES METALICAS BIZKAIA, S.A.;4800002609;Estampaciones  Metálicas Bizkaia, S.A.;Abadiño;Aire;030404;DIOXIDO DE CARBONO;3;2656411,7
2008;A48255863;ESTAMPACIONES METALICAS BIZKAIA, S.A.;4800002609;Estampaciones  Metálicas Bizkaia, S.A.;Abadiño;Aire;070102;OXIDO NITROSO (N2O);5;47,4
2008;A48020580;ZF SACHS ESPAÑA;4800009043;ZF SACHS ESPAÑA;Lezama;Aire;040143;COMPUESTOS ORGANICOS VOLATILES;(null);263,309
2008;A48020580;ZF SACHS ESPAÑA;4800009043;ZF SACHS ESPAÑA;Lezama;Aire;030403;MONOXIDO DE CARBONO;2;415
2008;A95075586;IBERDROLA GENERACION, S.A.U.;4800011346;CENTRAL TÉRMICA DE SANTURCE;Santurtzi;Aire;030404;DIOXIDO DE CARBONO;3;34591519
2008;A95075586;IBERDROLA GENERACION, S.A.U.;4800011346;CENTRAL TÉRMICA DE SANTURCE;Santurtzi;Aire;020102;MERCURIO Y SUS COMPUESTOS;21;7,94
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;2,94
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Aire;020201;ARSENICO Y SUS COMPUESTOS;17;2,94
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Aire;020303;CROMO Y SUS COMPUESTOS;19;8,83
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Aire;030401;OXIDOS DE AZUFRE;11;21995
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;19503
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Aire;020102;MERCURIO Y SUS COMPUESTOS;21;1,62
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;2654,13
2008;B48032049;FUNDICIONES SAN ANTONIO DE URKIOLA;4800014879;FUNDICIONES SAN ANTONIO DE URKIOLA;Durango;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;20118,36
2008;B48032049;FUNDICIONES SAN ANTONIO DE URKIOLA;4800014879;FUNDICIONES SAN ANTONIO DE URKIOLA;Durango;Aire;020303;CROMO Y SUS COMPUESTOS;19;3,29
2008;B95047338;FUNDICIONES PALACIO;4800014880;FUNDICIONES PALACIO;Basauri;Aire;030402;OXIDOS DE NITROGENO;8;3352,54
2008;B95047338;FUNDICIONES PALACIO;4800014880;FUNDICIONES PALACIO;Basauri;Aire;030208;FLUOR Y COMPUESTOS INORGÁNICOS (HF);84;0
2008;B95047338;FUNDICIONES PALACIO;4800014880;FUNDICIONES PALACIO;Basauri;Aire;050106;HIDROCARBUROS AROMÁTICOS POLICÍCLICOS (PAH);72;4,1976
2008;B95047338;FUNDICIONES PALACIO;4800014880;FUNDICIONES PALACIO;Basauri;Aire;030401;OXIDOS DE AZUFRE;11;21
2008;A48192108;TRADEBE;4800002517;TRADEBE;Muskiz;Aire;070105;METANO;1;2,22
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;040401;HEXACLOROCICLOHEXANO (HCH);44;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;070108;HALONES;16;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;040402;TETRACLOROMETANO (TCM);53;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;040139;TRICLOROMETANO (CLOROFORMO);58;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;030403;MONOXIDO DE CARBONO;2;116,91
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;175,37
2008;A48159149;INDUMETAL RECYCLING, S.A.;4800002383;INDUMETAL RECYCLING, S.A;Erandio;Aire;020101;CADMIO Y SUS COMPUESTOS;18;0,00363
2008;B48929566;VIRTISU, S.L.;4800017932;VIRTISÚ, S.L.;Zalla;Aire;030402;OXIDOS DE NITROGENO;8;8200,8
2008;B48929566;VIRTISU, S.L.;4800017932;VIRTISÚ, S.L.;Zalla;Aire;070105;METANO;1;177,5
2008;B48475438;HIDROELECTRICA IBERICA;4800027590;CENTRAL TÉRMICA DE CICLO COMBINADO DE SANTURTZI;Santurtzi;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;0
2008;A48688691;LAMINADOS LOSAL;4800025646;LAMINADOS LOSAL;Gernika-Lumo;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;389
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800026089;EDAR GALINDO;Sestao;Aire;030209;CLORO Y COMPUESTOS INORGÁNICOS (HCL);80;622
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800026089;EDAR GALINDO;Sestao;Aire;030208;FLUOR Y COMPUESTOS INORGÁNICOS (HF);84;157
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800026089;EDAR GALINDO;Sestao;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;1,13E-09
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800026089;EDAR GALINDO;Sestao;Aire;020311;ESTAÑO Y SUS COMPUESTOS;(null);0,6257
2008;B95348835;SOCIEDAD GANADERA GUROKELA 2004;4800027285;MATADERO DE BILBAO;Bilbao;Aire;030402;OXIDOS DE NITROGENO;8;5013,3
2008;A48547558;ZABALGARBI;4800020613;ZABALGARBI;Bilbao;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;0,000002
2008;A48547558;ZABALGARBI;4800020613;ZABALGARBI;Bilbao;Aire;030207;AMONIACO;6;204,77
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001648;ARCELORMITTAL BERGARA, S.A.;Bergara;Aire;020303;CROMO Y SUS COMPUESTOS;19;3,82
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001648;ARCELORMITTAL BERGARA, S.A.;Bergara;Aire;020312;ZINC Y SUS COMPUESTOS;24;637,38
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001648;ARCELORMITTAL BERGARA, S.A.;Bergara;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;19280,13
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001648;ARCELORMITTAL BERGARA, S.A.;Bergara;Aire;030403;MONOXIDO DE CARBONO;2;1010419,01
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;2039,7
2008;B20002671;KIMBERLY CLARK;4800007061;KIMBERLY-CLARK, S.L;Zalla;Aire;070105;METANO;1;397,43
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Aire;020201;ARSENICO Y SUS COMPUESTOS;17;0
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Aire;030209;CLORO Y COMPUESTOS INORGÁNICOS (HCL);80;0
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;0
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;316,91
2008;A28381473;ARKEMA QUIMICA;2000000240;ARKEMA QUÍMICA, S.A. - Fábrica de Hernani;Hernani;Aire;030402;OXIDOS DE NITROGENO;8;22548,7
2008;A20045944;GALVANOTECNIA Y DERIVADOS;2000000271;GALDESA;Bergara;Aire;030403;MONOXIDO DE CARBONO;2;51,13
2008;A28054674;INQUITEX;2000000272;INQUITEX;Andoain;Aire;030403;MONOXIDO DE CARBONO;2;173968,49
2008;A28054674;INQUITEX;2000000272;INQUITEX;Andoain;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;7353,03
2008;A28054674;INQUITEX;2000000272;INQUITEX;Andoain;Aire;070102;OXIDO NITROSO (N2O);5;684,81
2008;A20015152;KROSAKI AMR REFRACTARIOS S.A.U.;2000000279;AMR Refractarios S.A. - FLORIDA;Hernani;Aire;030401;OXIDOS DE AZUFRE;11;35834,5
2008;A48107809;INYECTADOS GABI;4800006286;INYECTADOS GABI;Zaldibar;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;1451,6
2008;A48107809;INYECTADOS GABI;4800006286;INYECTADOS GABI;Zaldibar;Aire;030403;MONOXIDO DE CARBONO;2;172,8
2008;A81473852;BUNGE IBERICA;4800027730;BUNGE IBERICA;Zierbena;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;676886,6
2008;A81473852;BUNGE IBERICA;4800027730;BUNGE IBERICA;Zierbena;Aire;030403;MONOXIDO DE CARBONO;2;237698,4
2008;A81473852;BUNGE IBERICA;4800027730;BUNGE IBERICA;Zierbena;Aire;030401;OXIDOS DE AZUFRE;11;9516,4
2008;A28059269;FUNDICIONES DEL ESTANDA;2000000298;FUNDICIONES DEL ESTANDA, S.A;Beasain;Aire;080000;PARTÍCULAS SÓLIDAS;(null);78,3
2008;A28059269;FUNDICIONES DEL ESTANDA;2000000298;FUNDICIONES DEL ESTANDA, S.A;Beasain;Aire;030207;AMONIACO;6;3,86
2008;A20014064;FERALCO IBERIA;2000000308;FERALCO IBERIA - ALEGIA;Alegia;Aire;030402;OXIDOS DE NITROGENO;8;121,78
2008;B20166344;INDUSTRIAS APERRIBAY;2000000440;INDUSTRIAS APERRIBAY, S. L.;Bergara;Aire;030403;MONOXIDO DE CARBONO;2;495
2008;F20025318;ORONA;2000000539;ORONA S.COOP;Hernani;Aire;030403;MONOXIDO DE CARBONO;2;246
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;2162,8
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Aire;020306;COBRE Y SUS COMPUESTOS;20;0
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Aire;020201;ARSENICO Y SUS COMPUESTOS;17;0
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Aire;040309;DICLOROMETANO (DICLORURO DE METILENO) DCM;35;0
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Aire;040228;TETRACLOROETILENO (PERCLOROETILENO);52;0
2008;A59202861;CESPA GR;2000003717;VERTEDERO DE MUTILOA;Mutiloa;Aire;030403;MONOXIDO DE CARBONO;2;23,439
2008;A20099321;ZUBIALDE,S.A.;2000004045;ZUBIALDE S.A.;Aizarnazabal;Aire;080000;PARTÍCULAS SÓLIDAS;(null);14264
2008;A20022828;TS FUNDICIONES;2000004432;TS ZESTOA;Zestoa;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;21921,02
2008;A20043311;S. IZAGUIRRE;2000004469;LAMINACION EN FRIO DE ACERO;Usurbil;Aire;080000;PARTÍCULAS SÓLIDAS;(null);185,25
2008;A20043311;S. IZAGUIRRE;2000004469;LAMINACION EN FRIO DE ACERO;Usurbil;Aire;030402;OXIDOS DE NITROGENO;8;41
2008;A20043311;S. IZAGUIRRE;2000004469;LAMINACION EN FRIO DE ACERO;Usurbil;Aire;030206;ACIDO CLORHIDRICO;(null);60
2008;A20043311;S. IZAGUIRRE;2000004469;LAMINACION EN FRIO DE ACERO;Usurbil;Aire;030404;DIOXIDO DE CARBONO;3;211076,3
2008;A20043311;S. IZAGUIRRE;2000004469;LAMINACION EN FRIO DE ACERO;Usurbil;Aire;070105;METANO;1;5,3
2008;F20027090;AMPO;2000007176;AMPO S.COOP;Idiazabal;Aire;030403;MONOXIDO DE CARBONO;2;196102,636
2008;F20027090;AMPO;2000007176;AMPO S.COOP;Idiazabal;Aire;030402;OXIDOS DE NITROGENO;8;158516,2529
2008;P2000015D;MANCOMUNIDAD MUNICIPAL DE SAN MARCOS;2000004950;VERTEDERO DE SAN MARCOS;Errenteria;Aire;030402;OXIDOS DE NITROGENO;8;10566,087
2008;F20027090;AMPO;2000007176;AMPO S.COOP;Idiazabal;Aire;040225;NAFTALINA;68;0,5924
2008;F20027090;AMPO;2000007176;AMPO S.COOP;Idiazabal;Aire;070105;METANO;1;195695,8791
2008;F20027090;AMPO;2000007176;AMPO S.COOP;Idiazabal;Aire;030208;FLUOR Y COMPUESTOS INORGÁNICOS (HF);84;6,1038
2008;A20030128;JOSE MARIA UCIN;2000004454;JOSE MARÍA UCIN, S.A.;Usurbil;Aire;030209;CLORO Y COMPUESTOS INORGÁNICOS (HCL);80;284
2008;A20030128;JOSE MARIA UCIN;2000004454;JOSE MARÍA UCIN, S.A.;Usurbil;Aire;030401;OXIDOS DE AZUFRE;11;1036
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000007979;ARCELOR MITTAL OLABERRÍA, S.L.;Olaberria;Aire;020306;COBRE Y SUS COMPUESTOS;20;16,97
2008;A20082350;INDUSTRIAS FEGAR;2000011791;INDUSTRIAS FEGAR;Bergara;Aire;030404;DIOXIDO DE CARBONO;3;185088,1
2008;A20082350;INDUSTRIAS FEGAR;2000011791;INDUSTRIAS FEGAR;Bergara;Aire;030206;ACIDO CLORHIDRICO;(null);0
2008;A20042883;CROMADOS ARRIZABALAGA;2000013492;CROMADOS ARRIZABALAGA;Deba;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;277,25
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;Aire;020302;PLOMO Y SUS COMPUESTOS;23;7,85
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;Aire;030404;DIOXIDO DE CARBONO;3;2462722,7
2008;B20564894;USIMEK BERGARA, SL;2000016761;USIMEK BERGARA, SL;Bergara;Aire;030404;DIOXIDO DE CARBONO;3;141056,61
2008;A48011142;TARABUSI;4800007283;TARABUSI;Igorre;Aire;070105;METANO;1;24,9
2008;A48019244;SMURFIT KAPPA NERVION, S.A.;4800007292;SMURFIT KAPPA NERVIÓN, S.A. (FABRICA IURRETA);Iurreta;Aire;030403;MONOXIDO DE CARBONO;2;232502,5
2008;A48019244;SMURFIT KAPPA NERVION, S.A.;4800007292;SMURFIT KAPPA NERVIÓN, S.A. (FABRICA IURRETA);Iurreta;Aire;030404;DIOXIDO DE CARBONO;3;5723,51
2008;A48032890;FORMICA;4800007317;FORMICA, S.A.;Galdakao;Aire;030402;OXIDOS DE NITROGENO;8;12349,5
2008;A48034177;CELULOSAS MOLDEADAS;4800007321;CELULOSAS MOLDEADAS;Atxondo;Aire;070102;OXIDO NITROSO (N2O);5;1865,3
2008;A48034177;CELULOSAS MOLDEADAS;4800007321;CELULOSAS MOLDEADAS;Atxondo;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;0
2008;A48034177;CELULOSAS MOLDEADAS;4800007321;CELULOSAS MOLDEADAS;Atxondo;Aire;040139;TRICLOROMETANO (CLOROFORMO);58;0
2008;A20164240;FUNDICIONES GELMA,;2000009737;FUNDICIONES GELMA, S.A.;Arrasate/Mondragón;Aire;010000;PARTICULAS SOLIDAS INERTES;(null);62,7
2008;B20675518;ESNELAT;2000007255;ESNELAT, S.L.;Urnieta;Aire;030404;DIOXIDO DE CARBONO;3;33169597,86
2008;A48179196;INDUSTRIA DE TURBO PROPULSORES;4800007478;INDUSTRIA DE TURBO PROPULSORES;Zamudio;Aire;030402;OXIDOS DE NITROGENO;8;0
2008;A48208581;S.A. DE DESC. Y ELIMIN. DE RESID.;4800007497;S.A. DE DESCONTAMINACION Y ELIMINACION DE RESIDUOS;Bilbao;Aire;080000;PARTÍCULAS SÓLIDAS;(null);12154
